timestamp,pressure,unit
2025-11-19 15:42:47,0.09,mbar
2025-11-19 15:42:54,0.09,mbar
2025-11-19 15:43:01,0.09,mbar
2025-11-19 15:43:08,0.09,mbar
2025-11-19 15:43:15,0.09,mbar
2025-11-19 15:43:22,0.09,mbar
2025-11-19 15:43:29,0.09,mbar
2025-11-19 15:43:36,0.09,mbar
2025-11-19 15:43:43,0.09,mbar
2025-11-19 15:43:50,0.09,mbar
2025-11-19 15:43:57,0.09,mbar
2025-11-19 15:44:04,0.09,mbar
2025-11-19 15:44:11,0.09,mbar
2025-11-19 15:44:18,0.09,mbar
2025-11-19 15:44:25,0.09,mbar
2025-11-19 15:44:32,0.09,mbar
2025-11-19 15:44:39,0.09,mbar
2025-11-19 15:44:46,0.09,mbar
2025-11-19 15:44:53,0.09,mbar
2025-11-19 15:45:00,0.09,mbar
2025-11-19 15:45:07,0.09,mbar
2025-11-19 15:45:14,0.09,mbar
2025-11-19 15:45:21,0.09,mbar
2025-11-19 15:45:28,0.09,mbar
2025-11-19 15:45:35,0.09,mbar
2025-11-19 15:45:42,0.09,mbar
2025-11-19 15:45:49,0.09,mbar
2025-11-19 15:45:56,0.09,mbar
2025-11-19 15:46:03,0.09,mbar
2025-11-19 15:46:10,0.09,mbar
2025-11-19 15:46:17,0.09,mbar
2025-11-19 15:46:24,0.09,mbar
2025-11-19 15:46:31,0.09,mbar
2025-11-19 15:46:38,0.09,mbar
2025-11-19 15:46:45,0.09,mbar
2025-11-19 15:46:52,0.09,mbar
2025-11-19 15:46:59,0.09,mbar
2025-11-19 15:47:06,0.09,mbar
2025-11-19 15:47:13,0.09,mbar
2025-11-19 15:47:20,0.09,mbar
2025-11-19 15:47:27,0.09,mbar
2025-11-19 15:47:34,0.09,mbar
2025-11-19 15:47:41,0.09,mbar
2025-11-19 15:47:48,0.09,mbar
2025-11-19 15:47:55,0.09,mbar
2025-11-19 15:48:02,0.09,mbar
2025-11-19 15:48:09,0.09,mbar
2025-11-19 15:48:16,0.09,mbar
2025-11-19 15:48:23,0.08900000000000001,mbar
2025-11-19 15:48:30,0.08900000000000001,mbar
2025-11-19 15:48:37,0.08900000000000001,mbar
2025-11-19 15:48:44,0.08900000000000001,mbar
2025-11-19 15:48:51,0.08900000000000001,mbar
2025-11-19 15:48:58,0.08900000000000001,mbar
2025-11-19 15:49:05,0.08900000000000001,mbar
2025-11-19 15:49:12,0.08900000000000001,mbar
2025-11-19 15:49:19,0.08900000000000001,mbar
2025-11-19 15:49:26,0.08900000000000001,mbar
2025-11-19 15:49:33,0.08900000000000001,mbar
2025-11-19 15:49:40,0.08900000000000001,mbar
2025-11-19 15:49:47,0.08900000000000001,mbar
2025-11-19 15:49:54,0.08900000000000001,mbar
2025-11-19 15:50:01,0.08900000000000001,mbar
2025-11-19 15:50:08,0.08900000000000001,mbar
2025-11-19 15:50:15,0.08900000000000001,mbar
